50000 65157
13703 41546 1730
13704 27289 9041
13704 33543 9568
13704 48643 8459
13705 19898 5488
13706 18483 4594
13707 34689 9313
13707 48043 5095
13709 31486 3290
13709 35022 9934
13711 41280 5614
13712 14796 524
13712 21126 2973
13712 27707 3753
13713 19650 5345
13713 26856 6964
13714 22997 4179
13714 32111 3434
13715 23537 6832
13716 26115 5104
13717 15242 3550
13717 15466 4203
13718 22108 2362
13718 44234 9520
13719 32169 3573
13720 32971 7991
13721 32322 8813
13722 20133 9096
13722 25293 4985
13722 33710 71
13724 31589 4532
13724 32949 6160
13725 14274 9932
13725 16407 6183
13726 35328 4407
13726 38842 1872
13727 13730 273
13728 21976 7167
13728 36636 3828
13729 15530 4349
13729 28284 7763
13730 13733 1063
13731 31127 9915
13731 39047 1889
13732 27739 7489
13732 37109 4166
13732 48255 8519
13732 48469 1488
13733 13737 951
13733 20757 303
13734 22145 2069
13734 39314 7495
13734 43603 6060
13735 22459 3319
13735 32774 8031
13735 33427 3716
13736 15921 2959
13737 13741 3085
13738 30261 5166
13738 31902 1343
13738 41731 3062
13739 18821 7430
13739 41293 8912
13740 27549 7454
13740 39097 6509
13741 13745 4414
13744 16233 5926
13744 21943 7766
13745 13760 5612
13746 22078 6532
13746 33380 6994
13746 34647 6159
13747 18831 2964
13747 38031 6039
13748 15377 9975
13748 19420 3633
13748 40287 962
13749 44048 6159
13751 22100 52
13751 24281 4869
13751 30775 2255
13752 25495 5025
13752 31506 9921
13752 40741 9574
13753 17385 716
13753 21945 3518
13753 40483 4611
13754 16298 6936
13754 20817 4070
13754 28461 5994
13755 23136 4398
13755 37944 4653
13755 38692 8203
13756 15251 7334
13756 18594 4444
13756 25281 5804
13756 44421 5809
13758 45866 5669
13758 48855 3368
13760 13783 6501
13761 24270 1213
13762 14196 653
13762 21654 5310
13762 44531 5820
13763 24508 6059
13764 15727 2263
13764 37427 4033
13764 45083 2761
13765 15916 1603
13765 27291 7580
13766 36133 7445
13766 42625 9735
13767 21498 4407
13767 36355 6401
13767 46400 6608
13767 48065 1070
13767 48947 1726
13768 15305 8890
13768 37706 6998
13768 40243 2348
13768 46758 648
13769 44024 785
13770 39673 6388
13771 44437 3020
13772 28421 4349
13772 37449 6803
13772 38054 6120
13773 20451 5993
13773 34505 9249
13774 15213 4951
13775 18799 7802
13775 20503 8674
13775 46281 2628
13776 21187 8311
13776 25871 6285
13777 21797 7815
13778 19214 1573
13778 26713 9417
13778 32069 2198
13778 37023 3258
13778 47126 8614
13779 16415 5278
13781 19967 8374
13781 33006 58
13781 36608 7083
13781 39060 7390
13782 25403 293
13783 13789 8321
13783 17362 9618
13785 24093 3683
13785 49704 4644
13786 39750 7490
13786 40232 6735
13786 44162 3262
13786 45878 2462
13787 19554 4992
13787 46180 5205
13788 32873 8025
13789 13794 5024
13790 37193 3420
13792 21246 495
13792 23742 3864
13792 37199 7582
13793 14534 766
13793 24343 762
13794 13808 2131
13795 35615 9657
13795 48762 6472
13796 16331 9090
13796 19133 2922
13796 31870 3878
13797 33428 7513
13797 33896 6076
13798 21339 1567
13799 20069 6721
13799 34031 4409
13799 47430 58
13800 23357 1107
13800 31205 4334
13800 49394 1467
13801 31350 1177
13802 22423 347
13802 35973 4023
13802 43849 6209
13802 48977 8138
13803 35050 2551
13803 36476 5632
13804 28071 6023
13805 22897 9217
13806 16070 1953
13806 41750 167
13807 35541 61
13807 40969 4233
13808 13809 4617
13809 13829 33
13810 45937 9049
13811 33788 3080
13811 41563 4300
13812 25235 1854
13813 45335 7901
13813 46322 7447
13814 37712 7277
13815 24907 7385
13817 17106 4791
13817 34256 1268
13817 34646 481
13818 22833 1587
13819 15844 8377
13819 38343 2295
13821 15704 7726
13821 29381 8276
13821 40705 6277
13821 47206 4229
13822 16830 4278
13823 22655 9424
13823 30042 2229
13823 40417 5270
13823 43763 7115
13824 16093 6517
13824 35297 7091
13825 44074 9623
13826 24305 2970
13826 33205 1020
13826 41981 6298
13826 46785 3566
13827 35986 9129
13827 36562 2968
13827 47917 6666
13828 20547 8762
13828 32514 7414
13829 13830 2165
13830 13845 7830
13831 15117 6714
13831 17452 6460
13831 19049 6593
13832 31637 4846
13834 15566 5884
13834 16977 9390
13834 19030 9097
13835 18727 4326
13835 31585 2586
13835 36000 5609
13836 49960 1905
13837 30652 7315
13838 18650 6398
13838 25015 7090
13838 28075 3281
13838 28118 7537
13838 31927 7432
13839 35131 6631
13839 40618 454
13840 26390 7164
13840 41891 3923
13840 44942 1754
13842 39760 9579
13843 22715 2938
13844 23053 3477
13844 27002 4020
13844 31005 8461
13845 13850 2905
13847 25768 5332
13847 27175 6901
13848 14962 1632
13848 15650 2626
13848 45481 2055
13849 41961 7580
13850 13861 8701
13851 30992 1522
13852 13860 6001
13852 22303 5542
13853 45612 483
13853 46349 9103
13853 48931 6306
13854 41936 1678
13856 19641 616
13856 42214 2020
13857 47143 8110
13858 40433 9139
13859 39395 1873
13860 18469 272
13860 24670 28
13860 25264 1320
13860 34783 8623
13861 13875 5709
13862 20146 5111
13862 31342 1594
13862 33839 4519
13863 14271 3185
13863 28349 6184
13863 29461 6825
13863 35529 4078
13864 25976 5978
13864 36531 734
13864 37056 6409
13865 15862 6668
13865 25315 7287
13865 38242 2968
13866 16001 6907
13866 28298 1322
13867 37476 1193
13867 44264 1569
13868 32910 544
13869 16801 2503
13869 22492 9031
13869 35545 2096
13870 21441 7089
13870 35892 1633
13871 24874 8034
13871 29656 1285
13872 40392 1548
13873 18707 4569
13873 43611 7711
13874 18819 5571
13874 30327 4728
13875 13895 1787
13876 28571 9690
13877 46006 7197
13879 32672 7995
13879 32832 9996
13880 14241 3091
13880 24704 4021
13880 33244 3002
13881 22420 8766
13881 34675 9196
13881 44930 6733
13882 14725 1901
13882 41676 5295
13883 18406 4115
13884 25043 3680
13885 24810 5697
13886 26072 3583
13887 14787 5947
13887 36395 7861
13887 48793 613
13889 21213 2324
13889 25520 4943
13889 32952 3038
13890 32877 5143
13892 38602 9647
13893 47539 8374
13894 42870 2519
13895 13898 12
13896 19486 185
13896 22294 4592
13896 40368 1705
13898 13910 3967
13899 19084 6433
13899 26260 5876
13899 33124 8293
13899 36081 5529
13899 43322 3440
13899 48763 5988
13900 28999 5241
13900 30489 9493
13900 34331 3902
13901 33783 3936
13901 45377 2120
13901 49990 5808
13902 14502 3052
13902 40823 9745
13902 48090 3856
13903 21031 4146
13903 22730 150
13903 43963 3554
13904 16675 537
13904 27444 3371
13904 41117 355
13905 35243 1161
13906 18148 602
13906 39186 1367
13906 42645 3874
13906 49694 6935
13907 20741 1202
13907 37055 5380
13907 43089 2849
13908 17993 3977
13908 26584 3056
13908 46048 4630
13908 49439 8415
13909 18561 5807
13910 13918 4030
13912 18590 6940
13914 27436 6976
13914 42001 3621
13914 42406 3087
13915 28752 6693
13916 20452 2980
13917 19539 8145
13917 27466 6811
13917 29615 9582
13917 41198 5397
13918 13922 3177
13918 23282 5485
13918 41130 7978
13919 20086 2645
13921 27737 1121
13921 48311 6789
13922 13939 4749
13923 17223 8685
13923 22881 4443
13924 14482 4997
13925 44536 8864
13925 47619 108
13926 18209 6110
13926 29451 2881
13928 21396 6312
13928 35542 215
13928 41974 9691
13928 48687 2418
13929 43160 9335
13930 27339 8571
13931 44748 5658
13932 48101 3626
13932 48761 1795
13933 45610 4268
13934 44262 6618
13935 27017 8935
13935 27624 4875
13935 28325 5749
13935 39905 9955
13936 42642 9036
13936 43276 3325
13937 40568 7847
13938 23631 160
13938 35258 3159
13939 13946 5302
13940 20296 6878
13940 21348 2877
13940 23854 1349
13940 34385 7762
13940 49526 1716
13941 40934 7924
13941 49826 9803
13942 14363 792
13943 25178 6340
13943 29239 1303
13943 32793 7257
13945 29815 4472
13946 13957 7637
13946 25877 1386
13948 21096 189
13948 36506 3077
13948 37171 2531
13948 39766 6462
13948 40914 8391
13948 42117 5685
13948 49349 4862
13949 32205 32
13950 16515 2960
13952 14210 615
13952 19973 7374
13953 45094 440
13954 17662 5516
13954 19824 9420
13954 21024 9894
13954 25175 8091
13954 46207 4580
13955 37753 1034
13955 49069 1451
13956 19587 3430
13956 23906 2498
13956 35001 2003
13956 39500 8286
13957 13962 2447
13958 29802 7610
13959 30733 6230
13959 49686 3329
13960 27870 4790
13960 37819 7542
13961 20506 602
13962 13967 1977
13962 24934 5584
13963 28948 6157
13963 37537 5352
13963 49910 9168
13964 22309 750
13964 47033 9457
13965 23518 9470
13965 33802 8335
13965 44372 6760
13966 20905 6221
13966 33042 5234
13967 13970 3621
13970 13976 5764
13971 29996 2027
13972 25621 6769
13973 14743 5211
13973 20380 3192
13973 37864 3357
13974 24405 7981
13974 43525 5204
13975 14350 336
13975 15717 8496
13976 13983 4698
13977 49740 5445
13978 39460 2624
13978 42291 5135
13978 43769 4152
13979 17386 4764
13979 21548 99
13980 41195 4481
13980 44815 2182
13980 47420 8143
13981 16538 2626
13981 38923 2421
13982 30789 9634
13982 36022 7222
13982 47637 8265
13983 13992 8046
13983 36892 2702
13984 30112 9831
13984 49255 5403
13985 27615 5847
13985 49360 523
13986 17637 2127
13987 19027 4072
13987 30329 5516
13989 47519 5011
13990 45108 7283
13991 27163 7674
13991 30665 6986
13991 48712 7131
13992 13997 7365
13993 18728 7781
13993 30003 6981
13993 49814 9333
13994 25697 2393
13995 17487 1278
13995 44052 9975
13996 23401 5298
13996 27871 7980
13997 14003 6760
13998 18395 5190
13999 34868 7244
14003 14017 1385
14003 17351 3538
14004 18185 2503
14004 35774 9335
14004 46881 439
14005 28722 9940
14005 32347 5066
14005 40996 9314
14006 21847 1239
14006 22906 3924
14007 19945 486
14007 21250 5864
14007 25273 1853
14008 20696 936
14008 36246 2846
14009 15173 8406
14009 29823 4334
14010 23001 2262
14010 38083 6491
14011 41577 1840
14012 21153 788
14012 24231 9444
14014 16036 7075
14016 30910 1280
14017 14036 4956
14018 16730 3888
14018 20118 8957
14018 35895 6904
14018 36453 2646
14018 49763 4125
14019 42329 4574
14020 19707 6446
14020 27638 5683
14022 22205 6887
14022 47433 7598
14023 14381 3485
14023 27299 3650
14023 32378 2600
14023 36713 8238
14023 45390 8553
14024 30936 482
14024 45590 1714
14025 31634 7073
14026 18868 731
14026 20452 9275
14026 47581 5055
14027 16471 4479
14027 24688 10000
14027 49144 6851
14028 30550 8345
14029 32906 8245
14030 26118 5611
14030 29460 4318
14031 38700 4357
14031 48005 6958
14032 15298 9526
14032 32434 756
14033 17423 2744
14034 23453 6543
14034 28444 2999
14034 40270 14
14035 14403 3999
14035 32362 7224
14035 40171 7971
14035 43085 9959
14035 48718 5836
14036 14042 5792
14037 14426 8937
14037 18665 8249
14038 14576 8216
14038 25309 3241
14038 36560 5366
14038 36669 2397
14039 21826 1561
14039 43249 8948
14040 17165 8125
14040 46816 5602
14041 14493 8363
14041 44522 1230
14041 45840 7956
14042 14044 5521
14043 33777 860
14044 14045 957
14045 14052 9785
14046 18193 2659
14046 36188 2692
14047 33375 3250
14049 28625 311
14050 48466 5344
14051 35794 3311
14051 47694 9037
14052 14063 1862
14052 34849 5744
14053 23537 1995
14053 30665 9396
14053 39050 9363
14053 41733 7313
14053 45444 2981
14054 26152 3129
14054 32091 7470
14054 34573 1111
14054 36588 7480
14054 44226 5739
14055 20644 1781
14055 30189 6640
14056 15893 8612
14056 34950 527
14056 35453 630
14058 19008 8141
14059 18173 350
14059 19625 2832
14059 20990 566
14059 21925 1624
14059 25583 9766
14059 37450 2070
14060 43949 8448
14061 14349 9391
14062 35276 4208
14063 14065 1045
14063 19943 8079
14065 14086 342
14065 16076 3360
14067 20644 8618
14067 27693 7112
14067 28452 5292
14067 49977 1266
14068 17152 6537
14068 32535 7764
14068 38403 3192
14069 35361 6869
14070 33119 5687
14071 16704 1360
14072 26627 2863
14072 27154 7098
14073 31849 6736
14074 17371 8356
14074 31462 4513
14074 45566 9216
14075 31544 3660
14076 14608 3390
14076 39097 5056
14076 42139 4944
14076 49747 6625
14077 23361 7129
14077 41278 3364
14078 29292 6816
14078 35180 9531
14079 19099 6092
14079 30618 7991
14080 19137 1666
14080 37051 3309
14081 27014 8455
14081 33844 9077
14082 41571 8939
14082 48697 3970
14082 49654 4807
14083 25847 9509
14083 47264 1247
14084 21538 4668
14085 25446 725
14085 37896 2323
14086 14087 8094
14087 14092 4909
14088 37923 2080
14089 15143 702
14089 31956 4693
14089 41237 6442
14089 41496 851
14090 14736 6356
14091 17170 2640
14091 23842 5489
14092 14093 1840
14093 14099 5039
14094 21630 5470
14094 37519 7992
14094 44997 2489
14095 24050 6385
14095 36182 1617
14096 36822 9340
14097 41402 2515
14098 21111 5972
14098 36904 7856
14098 47164 5613
14099 14121 2409
14100 15663 8386
14100 38353 7907
14102 19020 4560
14102 31867 1984
14102 48665 7125
14103 47704 4821
14105 22053 6619
14105 38788 4387
14106 37064 5848
14107 34313 3179
14107 40801 2074
14108 31262 8948
14109 33305 1004
14109 39193 7113
14109 46581 835
14110 28343 892
14110 29890 2218
14110 40916 2702
14111 24629 2367
14111 43329 779
14112 38415 485
14112 47069 5320
14113 15090 995
14113 23913 8454
14113 32398 352
14114 17100 7869
14115 32545 8394
14115 49218 3486
14116 32903 2238
14116 43306 9466
14117 20603 5940
14117 32975 9420
14117 45204 8427
14118 49016 2053
14119 33784 7950
14119 36224 155
14119 40674 1694
14119 45374 5660
14120 16204 9575
14121 14124 7576
14121 34433 8066
14122 39096 8319
14123 36618 2004
14124 14130 9587
14125 29223 5823
14125 32104 7889
14125 39849 9032
14126 16899 9738
14126 27430 3956
14126 39206 7471
14127 29009 3365
14127 39891 1023
14127 49724 8089
14128 34696 5537
14129 21266 7412
14129 34304 1691
14130 14137 5246
14131 20250 6627
14131 34207 5810
14132 45342 940
14132 47997 1160
14132 48622 9116
14133 35045 1313
14134 16062 6870
14134 18420 5557
14134 27704 5279
14135 25282 7470
14135 26634 4305
14136 32369 9470
14136 37174 5313
14136 39973 8873
14136 44307 5494
14137 14143 3696
14137 34108 5602
14138 29593 6669
14139 32730 2930
14139 41179 7154
14139 41904 998
14140 21260 8061
14141 33467 6983
14142 23361 5684
14142 30900 981
14143 14158 2033
14144 27697 5890
14145 18251 5207
14145 22238 8488
14145 26140 8320
14145 45360 5632
14145 46744 3694
14146 16615 1899
14146 18975 3302
14147 31266 3662
14148 23212 9172
14148 23769 3330
14148 48158 1192
14149 14874 3314
14149 40484 106
14149 43528 2835
14150 32698 1491
14151 23830 9609
14151 25698 269
14151 33939 9094
14152 17579 2982
14152 28077 766
14152 35686 4402
14152 37063 7122
14152 37335 4808
14154 30897 7198
14154 33955 7705
14155 17306 5422
14155 17448 9477
14155 49985 55
14156 20663 6326
14156 26311 2891
14157 17154 6526
14157 24176 7793
14157 29504 3696
14157 42370 1447
14158 14198 589
14159 19173 9186
14159 20653 5731
14159 27670 7826
14159 34838 9384
14160 38025 6982
14160 40941 7126
14161 46920 6425
14162 47227 3539
14162 49320 8268
14163 25087 6035
14164 38134 7660
14165 32321 1078
14167 22069 9329
14167 42068 3863
14167 43177 6586
14168 32123 6002
14168 36731 4502
14168 48735 8236
14168 49479 3841
14168 49689 6474
14169 21355 3907
14169 37299 6565
14169 46210 6560
14170 15164 3976
14170 33065 8907
14171 24803 901
14171 42829 5798
14171 47166 8455
14171 49861 7583
14172 47895 8165
14173 37988 4378
14173 42725 6030
14173 47511 874
14174 31339 6384
14175 43303 5420
14175 46041 3969
14176 28485 3021
14176 47208 583
14177 23412 8678
14177 32508 4828
14177 44407 7667
14177 48317 6482
14178 32787 230
14178 35656 4036
14178 43531 4810
14179 28717 2497
14179 46298 666
14180 30220 3549
14181 15429 9983
14182 33873 7657
14182 33987 1843
14182 39999 7703
14183 38528 1269
14183 46701 2611
14184 16529 5683
14185 44590 9805
14185 49621 7599
14186 27735 7813
14188 18796 1634
14188 22877 9156
14189 46106 2197
14190 32306 7875
14190 37265 4005
14190 39472 6501
14191 17983 9258
14191 19370 3402
14191 21132 7957
14191 26295 8763
14191 37121 3198
14191 49259 9931
14192 22430 2635
14192 27665 2546
14192 43523 2429
14193 34846 6220
14193 44893 6046
14195 14600 174
14195 32392 585
14196 38849 223
14197 36266 3722
14197 37774 2694
14198 14199 5372
14199 14207 1046
14200 18697 3296
14200 37134 1866
14200 39113 591
14201 33082 6538
14201 34031 7607
14201 39069 394
14201 42294 5629
14202 19778 9386
14202 33864 5794
14202 35659 2496
14202 38826 2895
14203 24267 2073
14203 37973 5452
14205 16653 6736
14205 34281 7257
14205 35995 5231
14207 14212 2286
14208 43461 2274
14209 18166 4535
14210 15403 5473
14211 18007 9269
14211 47025 739
14212 14264 3446
14213 28298 4193
14213 34655 9648
14213 45170 1350
14214 42011 120
14215 45130 8880
14216 30541 9918
14216 41076 788
14217 17631 9418
14217 36819 7055
14218 24175 2475
14218 31133 779
14218 34898 1513
14220 27210 7972
14222 27014 8992
14222 28939 3671
14223 23095 2342
14224 44265 3984
14225 24262 8821
14225 37190 4217
14225 46105 7673
14226 19025 8658
14226 26329 9660
14226 31421 7801
14227 19451 5044
14227 26413 4005
14228 26841 4721
14229 24120 670
14229 26561 8203
14230 45683 7661
14231 27385 6497
14232 26959 6737
14232 38627 2695
14232 40595 4159
14232 42623 9974
14232 43859 3109
14233 14287 8969
14233 38753 2850
14233 43559 3295
14233 48726 353
14234 47339 7935
14235 32425 6775
14236 38489 6998
14237 42876 2105
14238 32295 8096
14238 32626 6185
14239 18195 8374
14239 19912 23
14239 32221 1840
14239 42524 8573
14240 19234 5801
14242 27321 2148
14242 37633 5219
14243 15953 128
14243 17123 7559
14244 20854 2212
14244 24274 6248
14245 23715 6718
14245 24035 9965
14245 49954 6455
14246 48684 3773
14247 32301 596
14248 28230 7808
14249 39166 4298
14249 40416 71
14250 42098 6599
14251 15329 6658
14252 39550 1075
14252 39782 172
14253 15207 2326
14253 44558 3731
14254 15117 8180
14254 44626 9316
14254 49050 9552
14255 27717 5227
14255 41589 6295
14255 45405 4748
14256 16060 6336
14256 27359 6354
14256 44955 4297
14257 48114 9285
14258 32256 8982
14258 34685 7976
14259 27585 1095
14260 19294 2843
14260 36525 4789
14261 18268 2716
14262 32196 3400
14262 40838 6907
14262 41770 40
14262 44385 2765
14262 46278 5763
14263 16685 739
14263 29166 6221
14263 33136 8818
14264 14267 7742
14264 36726 9931
14265 14972 787
14265 27447 9845
14266 21371 6286
14266 28753 8926
14266 33934 6421
14266 34387 1582
14266 37247 9813
14267 14297 7932
14268 28172 1174
14269 14557 5208
14269 28120 8505
14270 25470 2433
14270 25572 1636
14270 42224 4218
14270 49828 1819
14271 18949 8579
14271 44886 4388
14272 22747 2243
14272 25818 1964
14273 15709 903
14273 16915 2992
14273 19059 9172
14274 35126 4036
14275 15634 9893
14275 23351 4567
14275 38283 4558
14276 16817 845
14276 23187 7297
14276 32530 3613
14276 35046 2768
14276 49870 9667
14277 25735 7930
14277 48440 5215
14278 34230 770
14278 36057 5073
14279 36860 7660
14282 18565 2171
14282 20361 782
14282 28208 6839
14282 32422 2131
14283 16597 988
14283 21167 549
14283 33655 9899
14283 47691 8109
14284 46110 1771
14285 42088 4717
14285 45490 9354
14286 26548 1867
14286 44718 2744
14288 20103 6036
14288 33196 1210
14288 37543 7672
14289 27298 1152
14289 35644 4346
14289 35778 313
14290 23711 9092
14290 31516 9035
14290 38150 9328
14291 29131 7518
14291 31198 1915
14291 33699 5207
14292 26247 8428
14292 34591 6043
14292 39274 6392
14292 40924 4805
14293 40287 1242
14295 26123 1708
14295 39737 9080
14295 41807 9110
14296 28056 4760
14297 14309 9903
14298 16462 7454
14298 22098 3612
14298 29692 4588
14298 46587 1668
14299 14644 9516
14300 42479 884
14301 42540 3811
14302 24397 2357
14303 26808 8336
14303 41726 4065
14304 22064 5291
14305 34936 453
14306 47002 9352
14307 27784 6008
14307 30913 6306
14307 37259 4409
14307 47102 1752
14308 28113 8368
14308 45001 6612
14309 14311 1704
14310 32466 9505
14310 37031 3461
14311 14318 8510
14311 42364 9685
14312 42906 6788
14313 23454 2408
14313 29047 5665
14313 29703 3643
14313 30640 4766
14313 40261 6111
14314 25002 8538
14314 27462 3549
14314 35070 6067
14314 46800 3198
14314 48893 4350
14315 32307 7852
14315 47838 391
14316 16017 5342
14317 21866 6080
14318 14342 1269
14319 26019 6908
14319 34427 3674
14320 15458 6916
14320 29511 4095
14320 42512 4186
14321 47785 6623
14322 47827 3158
14323 16708 153
14323 17251 6779
14324 21367 8070
14324 40968 3510
14325 18181 3348
14325 43038 1107
14326 23624 5084
14326 28111 6518
14327 14840 4020
14327 30134 3870
14328 34416 2745
14328 38515 6280
14328 43129 4716
14329 24171 6193
14330 19270 3291
14330 25710 5576
14330 35870 4054
14330 39028 7360
14330 43354 2021
14331 15277 7907
14331 21869 5051
14331 25847 6512
14332 30861 4323
14333 27564 1714
14334 15282 5627
14334 15982 1610
14334 19126 8872
14334 43703 6368
14334 48498 3109
14334 48617 9605
14335 19559 3175
14336 14555 1421
14336 45629 8966
14337 16359 2315
14337 24128 2972
14338 25919 3078
14339 18660 5773
14340 30637 6937
14340 38914 1472
14341 14397 9268
14342 14355 741
14343 17064 410
14343 18623 3879
14343 34347 1247
14343 45850 7572
14344 16297 6250
14344 30155 5100
14345 33119 5105
14346 16757 9716
14346 26689 661
14346 35603 9324
14346 46166 6491
14347 30706 8521
14347 35995 9729
14347 42146 3126
14347 48015 933
14349 28415 5962
14349 47197 1473
14350 16114 8833
14350 20719 952
14351 49100 4170
14353 42047 553
14355 14387 2461
14356 41147 6312
14357 22360 8336
14357 39979 565
14357 43002 128
14357 47374 2538
14358 41007 5864
14358 44342 6015
14359 27502 7161
14360 22267 4595
14360 39982 4489
14361 25459 3091
14361 28816 719
14362 30161 8295
14362 30555 1771
14363 29313 2720
14363 32081 9145
14363 33820 1965
14364 24984 9458
14364 35990 700
14365 48868 8271
14366 15236 6729
14366 42982 928
14366 46307 2112
14366 46533 3225
14367 48613 6364
14368 46510 9837
14369 36556 9324
14370 22507 6665
14370 22770 6295
14371 35579 4391
14372 34135 3240
14372 38163 9014
14372 47180 4162
14373 21152 259
14373 26089 6219
14373 34405 346
14373 37244 7771
14374 48736 3078
14375 43586 6907
14375 47523 6293
14376 40909 436
14377 38291 2336
14378 34672 5089
14378 37777 305
14378 48463 9564
14379 41594 8231
14382 23203 38
14383 32273 9058
14383 47967 14
14385 20320 2557
14385 34889 477
14385 34976 163
14386 37206 5804
14386 44917 2455
14387 14399 8788
14387 38127 6314
14388 20298 8053
14388 24108 3088
14389 26549 6866
14389 27686 5119
14390 27527 9256
14391 18155 5730
14391 22864 1125
14391 43280 7053
14392 34218 581
14393 22410 6559
14393 25508 8394
14394 33413 7230
14395 17397 9506
14396 25132 6563
14396 29211 9711
14396 40320 7847
14397 21924 2605
14397 25682 1851
14397 31772 5956
14398 31013 4859
14399 14411 1299
14399 42219 3153
14399 42520 7850
14400 24320 3964
14400 30759 7653
14400 34863 8993
14400 45126 4605
14401 18672 3697
14402 20025 6036
14402 23756 2188
14402 31296 9528
14403 25907 9265
14403 26374 7080
14403 41477 2741
14404 15847 5584
14405 22420 290
14405 44335 9305
14406 21061 484
14406 43446 4699
14407 20731 8909
14408 17435 6084
14408 20442 531
14408 35966 8499
14409 28348 2688
14409 48175 5508
14410 16576 984
14410 16817 5227
14410 29284 1838
14410 35323 9114
14411 14415 4417
14412 26455 8925
14412 34016 5971
14412 45062 3999
14413 46757 2859
14414 22126 1033
14414 32214 8146
14414 33668 8890
14415 14416 4146
14416 14421 4678
14416 41715 453
14417 37943 8572
14417 43872 8763
14418 21058 8928
14418 23185 4705
14419 47733 9571
14420 45367 427
14420 47035 731
14421 14422 3833
14422 14425 9462
14422 35964 1097
14423 18412 7778
14423 41214 732
14424 36663 9451
14424 41421 7219
14425 14438 9385
14426 24835 5485
14427 22087 6938
14428 20880 4907
14428 27091 8286
14428 43360 7028
14429 23169 9564
14430 31353 1372
14430 34653 2993
14431 38443 6869
14431 41176 3797
14432 22322 9748
14432 33935 8055
14432 42556 9218
14432 49669 9788
14433 42008 826
14433 44318 7451
14434 17182 2380
14434 21265 2920
14434 46140 4983
14435 28494 7613
14435 32884 6429
14435 38657 5801
14436 23928 8060
14436 30045 833
14437 16646 2016
14437 46739 7670
14438 14441 8799
14438 40372 35
14439 34898 9950
14439 47819 7761
14440 24664 1136
14441 14469 7364
14442 26005 471
14442 37386 5005
14442 38982 6513
14443 17406 3041
14444 17087 4678
14444 21808 4224
14445 21822 678
14445 30592 7044
14445 40658 739
14446 38837 6119
14446 39935 4636
14447 34633 6398
14447 48322 5787
14448 40295 2008
14449 41783 1510
14450 21588 5013
14450 47936 3171
14451 31593 330
14451 47825 5411
14451 49141 5987
14452 15081 3855
14452 24490 5588
14452 28501 5442
14452 35884 7700
14453 21692 5477
14453 26700 3626
14453 37999 8450
14454 25557 1627
14455 17248 7947
14455 22532 1219
14458 15391 572
14458 25746 880
14458 26548 4598
14458 28665 5951
14459 25783 3840
14459 33706 1080
14461 31275 6226
14462 29268 2094
14462 40197 7101
14463 16688 4682
14463 20561 5461
14464 34463 179
14464 43125 1075
14464 47215 4589
14465 17113 126
14465 21198 4041
14465 29509 6603
14466 16621 9141
14466 18896 3622
14466 42614 1013
14466 49001 310
14467 36282 8888
14468 24203 9496
14468 26284 9950
14469 14479 799
14470 15801 7103
14470 16068 624
14470 19176 3731
14470 19661 4985
14471 27907 4650
14472 22915 7049
14472 32973 2236
14473 34900 3874
14474 29025 3810
14475 17780 5752
14475 44480 5278
14476 33448 9918
14477 17218 3458
14477 24921 7572
14477 30575 6844
14478 22826 1916
14478 43100 8067
14479 14490 5790
14480 46992 8490
14481 41021 7310
14481 45218 6105
14482 16629 4214
14482 17309 4172
14482 21175 2557
14482 26505 4941
14482 41886 4231
14482 45908 2540
14483 34521 6428
14484 19027 2707
14484 44292 9429
14484 45291 2176
14484 47925 4377
14485 16392 2999
14485 17462 1776
14485 20142 1684
14485 22292 5395
14485 26858 3484
14486 43591 9083
14487 48259 9308
14489 25603 150
14489 40632 8150
14490 14515 8358
14491 24393 8920
14491 35811 3411
14491 47852 1124
14492 14945 5513
14492 22062 6350
14494 15395 2671
14494 30983 5633
14494 32796 7870
14494 48343 7211
14495 20514 5077
14496 27786 7940
14496 42930 621
14497 18443 7538
14497 33939 6877
14497 43692 2434
14498 28738 5693
14498 30893 4931
14498 38809 9520
14498 40717 4320
14499 36537 553
14500 25834 8620
14500 29300 2766
14500 43084 1402
14501 42063 6355
14502 47496 4367
14503 25224 6358
14505 23787 6127
14505 33676 4095
14506 38290 6529
14507 27575 1947
14507 37086 124
14508 34037 6205
14508 36699 9649
14508 40445 636
14509 34706 1921
14510 36518 4099
14511 22245 2079
14512 24677 5336
14514 38722 8823
14515 14516 598
14516 14522 6654
14517 43755 3294
14519 34765 103
14519 46075 1214
14519 48894 9525
14520 44096 6966
14520 45646 3035
14521 15415 1743
14521 32429 1886
14521 39276 2298
14522 14525 3769
14523 43126 296
14523 45327 6003
14524 29273 9646
14524 48582 5888
14525 14535 1594
14526 21509 8242
14526 34949 380
14526 40409 8898
14526 44325 4859
14527 45215 4161
14528 39770 2896
14529 14552 7843
14529 32086 7533
14529 37791 299
14529 38946 7787
14530 29510 584
14530 49493 377
14531 22161 9231
14531 30810 6752
14531 34743 3434
14532 31799 5592
14532 44494 5527
14533 15033 6487
14533 26804 9519
14533 27511 5278
14534 21299 9048
14534 26716 9866
14535 14544 418
14536 36729 5651
14536 41602 6476
14536 48848 113
14537 28967 3412
14537 29108 5010
14538 38233 7771
14539 36129 5411
14539 37908 9035
14540 17142 7865
14540 29945 9409
14540 33287 3270
14540 36066 8552
14540 42906 622
14541 26573 9537
14543 21635 9837
14543 25082 2596
