50000 65079
7450 24448 8204
7450 39513 3115
7450 44754 9811
7450 45187 820
7451 25840 668
7451 31709 9579
7451 40728 5627
7451 42649 5150
7452 12314 7858
7452 31213 4546
7452 43576 3893
7453 16338 8697
7453 23454 5203
7453 32285 5443
7454 9364 2
7455 13406 3586
7456 26081 8419
7457 10316 7336
7457 15592 4633
7458 39444 3711
7459 34100 3002
7459 38939 5137
7460 14266 7449
7460 29310 3625
7460 45398 7259
7461 7484 2603
7461 41958 5190
7462 11675 6578
7462 16673 4789
7462 33658 1220
7463 28344 3298
7463 38862 1770
7463 43460 1875
7463 48136 2811
7464 30669 5333
7464 38654 4843
7465 12853 7833
7465 19992 7810
7465 25626 7732
7466 19448 5698
7466 26644 5027
7469 13670 8958
7469 24382 4386
7470 14298 6213
7470 24930 13
7470 28526 8219
7470 38004 3468
7470 48877 5748
7471 11305 3122
7471 21257 2053
7471 32357 6092
7471 35511 7232
7472 22396 70
7472 35510 9896
7473 31820 3210
7473 47069 1921
7473 49851 6616
7475 47284 6476
7476 20694 5350
7476 34443 7907
7476 37719 935
7477 49438 3662
7478 14306 9990
7478 39886 3547
7478 42582 6642
7479 36386 7445
7480 24039 7222
7480 28895 1946
7480 47117 7428
7481 11035 4628
7481 25788 4304
7481 38665 3799
7481 49374 7342
7482 28915 1826
7483 12933 3657
7483 43389 8516
7484 7489 7369
7484 8056 2778
7485 37499 1233
7485 39080 6653
7485 46726 2117
7486 7859 1068
7486 29901 4954
7486 37825 8247
7487 9875 1111
7487 44677 326
7488 17111 3724
7488 49146 2079
7489 7512 1803
7489 17935 8089
7490 25127 8895
7490 29470 6855
7491 34637 4982
7491 35500 7170
7491 46511 6166
7492 26780 2468
7492 35861 275
7492 47543 8565
7493 13933 5458
7493 15991 1907
7493 40529 1617
7494 19277 6382
7494 36507 2445
7494 40841 9974
7495 11637 1781
7495 26581 7985
7495 27355 629
7495 28031 9905
7495 49139 2859
7496 13155 6661
7496 22907 9728
7496 45531 1035
7497 23989 8717
7498 32941 3648
7498 43485 4421
7498 45202 6478
7498 46035 2037
7499 21141 7876
7500 18922 4195
7500 34726 3824
7500 47599 6036
7501 12239 4911
7501 30101 2650
7501 42177 3455
7502 40440 8833
7503 13522 4741
7503 35956 870
7504 8875 3451
7504 18589 813
7504 20869 408
7505 30910 9660
7506 10157 4828
7506 29277 8867
7506 46445 5190
7507 14706 88
7508 38727 587
7509 29097 9347
7509 30039 2145
7509 36048 2772
7510 21413 3929
7511 22304 9172
7512 7525 5481
7513 12977 1011
7514 15307 9943
7514 15820 8235
7514 36597 3148
7514 47068 6169
7515 34075 103
7515 41779 460
7515 48823 5161
7517 45288 510
7518 18444 8370
7518 33277 456
7518 36895 5811
7519 22094 8320
7519 45713 3586
7520 10186 9363
7521 13305 6621
7521 25233 9942
7521 28528 9911
7522 27101 8202
7523 26216 8393
7523 32295 8759
7524 17076 6474
7524 19184 9310
7524 21255 562
7524 34487 6
7524 43074 726
7525 7527 3204
7526 16955 5064
7526 44943 6282
7527 7532 1680
7528 10575 6286
7528 33884 4995
7528 38223 7328
7528 40712 332
7528 45283 2097
7529 13994 4674
7529 16908 2746
7529 17447 173
7529 49785 5606
7530 23786 5489
7530 27709 335
7530 33155 7193
7530 46671 4032
7531 15721 5371
7531 29376 9863
7532 7542 4659
7533 20551 5751
7533 24167 5188
7533 31743 691
7534 40604 6741
7534 43318 7006
7534 44814 2584
7534 46393 8563
7534 48423 3229
7535 13153 6412
7535 20591 4752
7536 11703 1147
7537 26744 4000
7538 35990 2806
7538 44829 2163
7538 44894 8158
7539 20705 3160
7539 33008 9417
7539 35326 6841
7539 44244 8207
7540 14649 5527
7540 17695 9040
7540 19118 2728
7541 25981 1144
7541 37987 8148
7542 7544 2766
7543 20444 8601
7543 48451 1817
7544 7564 5214
7545 13621 5240
7545 18216 3229
7546 33998 6486
7546 35643 5747
7546 40596 2032
7548 22923 4043
7550 11653 8788
7550 31862 9422
7551 11778 4803
7551 24943 1507
7552 14663 7620
7552 19103 4439
7553 12178 4381
7553 18394 2812
7553 36169 4632
7553 48057 5581
7554 7998 8225
7554 15677 7533
7554 29859 8742
7555 31841 5197
7556 14583 7697
7556 25418 1504
7557 8628 1857
7557 19992 5271
7557 27032 9615
7557 27559 4883
7557 31152 7752
7557 33503 7938
7557 41991 9943
7558 48172 8432
7559 13320 1809
7560 22094 7858
7560 36653 997
7561 25961 6271
7561 44381 8446
7561 47201 3617
7562 23208 8926
7562 27251 3800
7562 34619 1227
7562 49685 464
7563 26413 4984
7563 31670 8774
7563 38248 5150
7564 7569 4093
7565 18721 2228
7565 20377 7510
7566 7686 9495
7566 46504 4476
7566 49475 3189
7567 47309 5993
7567 49622 5511
7568 31796 770
7568 47441 9508
7569 7573 3951
7570 14397 5406
7570 36026 2762
7571 25183 802
7571 37375 9628
7572 27664 3189
7572 29263 5006
7572 36056 2922
7572 39116 4067
7572 40509 7135
7573 7583 2954
7574 13430 9225
7574 22599 5168
7574 35212 8472
7574 35857 9988
7574 41300 5920
7574 42753 179
7575 13788 7687
7576 24443 4227
7576 33379 3380
7576 48382 3961
7577 23021 8784
7577 31296 5998
7578 43879 5167
7579 38109 864
7579 40839 6263
7580 18600 9142
7580 33212 4818
7581 39233 1245
7582 31204 5470
7583 7596 6250
7584 34894 5997
7584 44788 9956
7585 9337 3829
7585 32696 2591
7586 27309 6204
7587 27310 7932
7588 10179 3019
7588 15445 7769
7588 18136 6360
7588 27993 8897
7589 14829 4070
7589 42148 8884
7589 47956 9817
7590 30544 5624
7590 49305 4522
7591 16935 1516
7591 20651 230
7591 40082 7561
7591 49686 1285
7592 13752 8847
7592 30750 1592
7592 31945 1801
7592 43661 9318
7593 46954 7720
7594 29700 2207
7594 32363 8580
7594 40997 1614
7594 42129 9137
7594 49537 9880
7595 46367 364
7595 46509 6177
7596 7601 2789
7597 11616 604
7598 15953 9385
7598 35607 4762
7598 40361 3011
7599 18413 4924
7599 36755 1834
7599 38045 3491
7599 48447 5044
7600 18108 4895
7601 7602 9411
7602 7605 8089
7603 8535 1875
7603 9337 1662
7603 12024 5150
7603 12229 5264
7603 13957 6332
7603 19301 7389
7603 25120 6737
7603 27171 6395
7603 32302 568
7603 32781 6014
7603 49566 4690
7604 21673 7151
7604 24923 5646
7605 7618 7314
7606 8462 5872
7607 17651 3560
7607 20998 8100
7607 23728 1112
7607 24130 6601
7607 36608 5525
7609 35130 1478
7610 39908 9280
7610 47223 7628
7611 14101 8959
7611 26225 5517
7612 21346 6693
7614 9132 2805
7615 27377 4591
7615 29713 9799
7616 17640 4181
7616 23194 683
7616 32378 8385
7617 36302 2347
7618 7625 9672
7619 13127 372
7619 21799 4171
7619 35467 9758
7620 34236 1838
7620 45851 7047
7620 46254 9997
7621 19105 6173
7621 44401 1819
7622 28720 7651
7622 36091 7227
7623 13608 4127
7623 17344 3276
7623 42133 8880
7625 7637 7229
7626 20772 4817
7627 22426 2150
7627 36477 3497
7628 10440 5969
7628 49881 5054
7629 29056 5741
7629 37614 2258
7630 43513 5990
7631 10089 1942
7631 17982 2182
7632 11848 370
7632 28712 6042
7632 36591 4974
7633 8313 9275
7633 15703 2659
7633 20830 7680
7633 32899 9057
7634 22650 7329
7634 28331 2690
7634 31737 6209
7634 38116 8855
7635 24805 8358
7636 25085 2896
7636 47996 316
7637 7650 1475
7638 25466 843
7639 21121 8670
7639 29890 7454
7639 42546 6611
7640 22196 5487
7640 39969 9418
7640 45312 7342
7640 49766 334
7641 23204 9258
7641 25267 4582
7641 36365 2217
7642 38213 7312
7642 45464 136
7643 35191 9441
7644 24545 9410
7645 16635 745
7645 28051 1780
7645 30795 3509
7645 36828 5909
7646 34565 9829
7647 15033 5366
7647 29302 154
7647 33579 3825
7647 45957 7957
7648 16697 5746
7648 23941 6017
7648 24090 6570
7649 23807 2688
7649 32755 1874
7649 33342 8664
7650 7654 2961
7650 32184 7996
7651 13838 3716
7651 39972 4512
7652 21037 4153
7652 35377 2785
7653 24476 9650
7653 38197 3340
7654 7655 1075
7655 7659 1971
7656 11688 6871
7656 20366 9302
7656 39963 7862
7657 10020 5100
7657 14012 121
7658 16494 4509
7658 29949 9890
7658 41662 8929
7659 7687 7062
7660 36771 265
7660 38417 6676
7661 28102 2202
7661 28410 4702
7661 49492 9805
7662 9557 3183
7662 11840 4085
7662 16254 7206
7663 17147 291
7663 20032 9746
7663 25142 9773
7663 32782 1485
7664 18079 2192
7664 18328 8660
7664 31931 5366
7665 29290 9106
7665 35264 6656
7666 24332 3528
7666 28952 4561
7666 41873 1216
7667 27240 3562
7667 31063 7887
7667 43990 9095
7668 18227 5688
7668 35857 7381
7669 17772 8479
7669 34455 3975
7670 19928 9749
7670 39381 3732
7671 15275 6111
7673 10032 8129
7673 12855 8393
7674 40038 8089
7675 43860 8742
7675 49566 7648
7676 41481 9550
7676 43168 6235
7676 43349 4977
7677 8966 6430
7677 13964 5935
7677 39433 7745
7677 46518 5888
7678 38623 7684
7678 49257 5798
7679 47906 5360
7680 21289 6717
7680 48136 5920
7681 22617 3444
7681 28908 7788
7682 14798 4579
7682 24885 9468
7682 35398 2396
7683 17514 6569
7683 21194 8232
7685 17236 6827
7686 9592 5542
7686 16738 2875
7686 16782 6515
7687 7690 1674
7688 17002 2778
7688 18645 6038
7688 24361 1782
7688 30640 7294
7689 9557 5099
7689 21947 6693
7689 28282 8952
7689 30599 2078
7690 7696 4047
7691 20344 537
7691 47033 5656
7692 32711 7387
7692 44205 2640
7693 22585 5204
7693 24317 9163
7694 39108 5392
7694 41163 2012
7695 16347 7058
7695 31089 1710
7696 7697 5350
7697 7703 1793
7697 42965 7260
7698 32630 6513
7698 35580 5596
7698 39076 1360
7698 40491 7774
7699 8734 4439
7699 36741 8461
7699 49348 4303
7700 21558 1413
7701 8871 3111
7701 12694 1534
7701 27809 8300
7701 31062 5819
7701 41073 9017
7702 14343 7264
7702 23497 4111
7703 7710 4908
7704 39970 2001
7704 49279 5919
7705 14235 3048
7705 17216 420
7705 40864 6654
7706 11959 5225
7706 12351 6812
7706 21252 7665
7706 22732 4432
7706 26024 9586
7706 29861 4417
7706 32730 6858
7706 32771 3628
7706 43404 8600
7707 14384 3197
7707 39575 6141
7707 44107 3432
7708 8456 7046
7708 30830 2358
7708 48485 3578
7709 17196 498
7709 21016 2353
7710 7735 5858
7712 35041 9067
7712 43403 1545
7712 44081 7169
7714 9900 4160
7714 11583 6106
7714 13648 6929
7714 32793 2787
7714 33092 9899
7715 14271 4389
7716 9031 1173
7716 22890 7953
7716 25781 6938
7717 18811 8924
7717 26607 7175
7718 36743 3154
7718 37223 8134
7719 10756 5291
7719 23315 5352
7719 47879 2404
7720 8019 8566
7720 35435 9354
7721 39605 6346
7722 16757 4285
7722 38080 8111
7723 20066 7807
7723 31823 4259
7724 41354 9227
7725 14475 4703
7726 34047 3431
7727 19744 7520
7728 15693 6468
7728 20564 8986
7728 39243 7371
7729 21686 3151
7730 23664 931
7730 27546 3874
7731 48854 3113
7732 25911 1080
7732 41249 8983
7732 49187 1711
7733 9488 7919
7734 11506 5421
7734 39334 8707
7735 7766 8392
7736 23369 9876
7736 49428 9618
7737 18320 2406
7737 39052 5068
7738 29814 8366
7738 33551 6851
7738 40501 8418
7738 42131 3651
7739 10320 7420
7739 12475 739
7739 14561 3056
7739 17027 642
7740 15502 9382
7740 27887 376
7740 29464 6244
7741 16781 4343
7741 46114 3205
7742 15786 293
7742 23067 6435
7742 28453 3649
7742 30140 1476
7743 10100 6824
7744 23645 9968
7744 43423 3888
7745 23387 3381
7746 21634 2200
7746 26851 8198
7747 29262 2278
7747 38648 4011
7748 12393 6644
7748 41951 2030
7749 34759 7962
7749 37434 6144
7750 37165 5227
7750 47832 3294
7751 18026 3276
7751 25616 3787
7752 13130 4719
7752 27446 2577
7753 11763 5452
7754 19082 4965
7755 40637 3743
7755 46912 2889
7756 9417 1920
7756 10505 9374
7756 14049 3538
7756 27854 3504
7756 30268 97
7756 35600 8344
7756 48460 4673
7757 14064 5138
7757 21440 426
7757 21993 3349
7757 37071 2892
7758 13813 519
7758 37219 9351
7758 38581 7843
7759 9292 8159
7759 39765 5613
7759 40272 4700
7760 17993 2873
7760 33333 1309
7761 17334 6866
7761 22148 6429
7761 49207 1402
7762 14998 6680
7762 36984 125
7762 39817 6358
7763 27781 4016
7763 37571 1991
7763 43471 5514
7764 24038 6054
7764 24225 7076
7765 31241 440
7766 7782 6825
7767 14667 4224
7767 30563 8997
7768 20919 5364
7769 29112 8858
7770 28440 5473
7771 32258 3971
7771 39245 880
7773 48658 5210
7774 23144 4112
7775 10342 8340
7775 10847 7542
7775 34635 2906
7776 10178 6088
7776 13712 9698
7776 35501 1789
7778 29469 1027
7779 24889 6787
7779 24914 8839
7779 30965 5994
7779 44030 7964
7779 47505 4112
7780 16243 5517
7780 17580 2573
7780 29033 8666
7780 34619 249
7780 36283 1554
7781 31973 3572
7782 7784 7236
7783 45696 2052
7784 7790 3337
7785 35877 9134
7786 21222 2082
7786 26917 8311
7786 48373 342
7787 27147 828
7787 36779 5561
7788 38425 8039
7789 35405 436
7789 45745 8473
7790 7803 8973
7791 27311 134
7791 42092 2421
7792 10176 7087
7793 48282 6575
7794 21207 4381
7795 19122 3802
7795 25733 8723
7795 38224 5422
7796 34693 4143
7796 39023 6905
7796 40376 783
7796 40559 4986
7796 42490 4752
7797 34100 2629
7797 39576 6709
7797 44513 9031
7797 45396 1514
7798 25333 445
7799 34072 9753
7799 42184 3076
7799 47354 1726
7800 26405 4454
7800 43140 6867
7801 8142 2111
7801 11201 3009
7801 17036 9821
7801 45344 3731
7802 26307 1369
7803 7809 7826
7803 9434 820
7804 15730 6661
7805 20580 8677
7805 44552 1173
7806 10641 2518
7806 23702 8277
7806 37632 2045
7807 34519 2548
7807 35927 1907
7808 12121 1210
7809 7817 402
7811 13589 3497
7811 32014 5845
7812 13909 1278
7812 16895 3304
7812 21912 1944
7812 42634 2092
7813 15263 826
7813 18139 3860
7813 42278 9456
7813 44645 2292
7814 18523 1176
7814 23815 9079
7814 39424 2359
7814 41132 459
7815 7884 9565
7815 23739 9889
7816 11558 7252
7816 22885 4585
7817 7835 6636
7818 13017 4396
7819 23430 1634
7820 24151 317
7821 12748 8722
7821 33374 1825
7821 37919 9103
7821 41117 9710
7821 45990 5221
7821 48879 6708
7822 42837 6206
7822 43298 7512
7823 40097 9430
7824 36876 3669
7825 11983 2554
7826 18641 943
7826 40593 3424
7826 48419 6401
7827 26388 3370
7828 10349 4287
7828 29397 1737
7828 42372 2384
7829 7903 6113
7829 15879 2655
7829 20615 2279
7830 7982 6663
7830 10576 4382
7831 8147 1409
7831 13563 2675
7831 37886 6921
7831 42319 6896
7831 46913 6609
7832 34482 2013
7832 39944 1223
7833 19873 6570
7834 22630 2867
7834 48711 4179
7835 7842 6797
7836 15358 2513
7836 22432 8326
7837 42127 23
7838 21010 8304
7839 15775 3111
7839 31764 8930
7839 37189 5317
7841 10297 8514
7841 21221 1225
7841 26650 4925
7842 7843 9605
7843 7844 1334
7844 7845 3616
7845 7848 670
7846 21842 5003
7846 46103 7782
7847 9471 3886
7847 18915 8506
7847 25226 1035
7848 7849 7763
7849 7851 7221
7850 10689 3077
7851 7858 8058
7852 31403 9399
7852 42135 1847
7853 43497 945
7854 48482 3330
7855 39727 9162
7856 13535 7111
7856 17004 4027
7856 48651 4038
7857 20248 7544
7857 20341 4478
7857 31996 9047
7858 7867 3006
7859 9610 6055
7859 13180 9560
7859 13278 3723
7859 23310 9926
7859 38785 6013
7859 48377 8077
7860 11899 2465
7861 43027 5362
7862 14073 3588
7862 28018 4785
7863 19656 9025
7863 42259 6121
7864 11995 3170
7864 46009 3166
7865 23804 7573
7865 26672 7592
7865 45924 7258
7866 13072 4117
7866 22017 7586
7867 7869 6970
7868 23440 6641
7868 26101 3208
7868 34503 3896
7868 41422 4453
7869 7872 9194
7870 23417 4884
7871 11990 512
7872 7873 7281
7873 7917 3303
7874 30346 7931
7874 48011 1553
7875 12960 6668
7876 16650 7874
7876 17905 9992
7876 31314 2924
7876 33298 7368
7877 12153 1578
7877 20268 2554
7878 37301 3769
7878 40326 1007
7878 42248 9333
7878 47874 8835
7879 10245 699
7879 47389 4011
7880 13712 4974
7880 32333 1963
7881 10990 384
7882 9064 146
7882 17710 2678
7883 14020 8120
7885 9008 9702
7885 30483 5621
7885 30767 3493
7886 35165 7930
7887 22712 7104
7888 31589 1518
7888 46974 352
7889 40970 7434
7889 41235 2363
7889 44976 5324
7890 21942 4139
7890 33927 57
7891 26284 2990
7892 23390 9468
7892 24156 9237
7892 34959 4603
7893 33223 8426
7893 42988 8998
7894 46176 2412
7895 18232 9841
7895 31940 2226
7895 41411 3280
7895 46458 849
7896 21937 7541
7897 10483 424
7897 27277 2019
7897 33216 4618
7897 49906 893
7898 14001 4415
7898 44643 8887
7898 45513 9999
7899 11177 1525
7899 14307 1602
7899 39122 6164
7900 36838 4488
7901 47692 3773
7902 33340 1044
7903 9953 233
7903 13828 9991
7903 19234 3365
7903 22086 5852
7903 30590 1755
7903 34703 1378
7904 16310 563
7905 13702 5758
7905 42449 3853
7906 28666 9302
7906 31831 1828
7906 35121 5587
7906 36381 2387
7906 46982 4917
7907 19720 9803
7908 31559 72
7908 48830 2169
7909 39567 9972
7909 42012 2879
7910 11949 8428
7910 11965 9255
7910 23790 7377
7910 24260 2440
7910 32286 589
7911 15843 3545
7911 21079 3606
7911 26976 5843
7912 43463 7037
7913 31930 3552
7913 33974 3040
7914 11252 4240
7914 38346 4510
7915 22730 6899
7915 38768 7552
7916 23751 8514
7916 39991 1138
7917 7921 4336
7920 13353 847
7921 7922 7171
7921 25479 185
7922 7929 4034
7923 23635 7119
7923 28523 6384
7923 33650 7307
7924 20372 1171
7924 20715 5429
7924 45392 3541
7926 38987 1616
7927 13546 5418
7928 28211 7076
7929 7933 6779
7929 37310 3460
7930 31650 3701
7930 42168 4478
7931 8397 8017
7931 43006 9289
7932 26229 1093
7933 7965 6570
7934 8768 6126
7934 39422 5687
7934 42445 1726
7935 38475 7880
7935 39988 8949
7936 10045 4218
7936 19704 2283
7937 16927 5174
7937 21795 8448
7937 31416 7769
7938 17295 3043
7938 39842 4734
7938 40429 4203
7938 47084 1985
7939 37639 3501
7941 15824 488
7942 20170 5110
7942 43883 4280
7943 32006 5972
7943 41656 7904
7943 45698 5932
7944 29244 7534
7945 16125 2013
7945 38938 5453
7946 15409 3540
7946 28752 1867
7947 9811 313
7947 15209 2263
7947 32397 4844
7948 33565 4375
7949 21103 597
7949 24088 2955
7949 39372 1174
7950 18728 3922
7951 26244 2970
7952 9278 5939
7952 25579 3343
7952 32146 6492
7952 39271 6659
7953 18339 3362
7953 33616 377
7954 25140 4983
7955 44454 6026
7956 19535 4367
7956 32484 7664
7957 11495 7743
7957 12742 5998
7957 12981 8990
7958 30969 9972
7959 37241 1195
7959 38397 3317
7960 41686 7184
7961 38864 2536
7961 48687 1061
7962 34574 3150
7962 38575 2167
7963 9526 2569
7963 13916 8853
7963 24976 2329
7963 30234 8666
7963 41346 8274
7963 42585 6804
7963 46552 939
7963 46952 9930
7964 23667 8910
7964 30567 4702
7964 35750 1714
7965 7969 2755
7965 40174 7067
7966 7998 6647
7966 10370 220
7966 46241 7697
7967 22171 9911
7967 49461 3465
7968 42816 1783
7969 7972 8238
7970 27415 6751
7970 30316 7497
7970 36380 465
7971 19089 8717
7971 19965 7748
7971 25714 7244
7972 7973 4462
7972 38392 6465
7973 7977 7417
7973 42456 446
7974 11476 1203
7974 24681 9882
7975 12497 3596
7975 21647 3303
7975 29739 190
7975 43468 2053
7975 47885 6580
7976 34099 224
7977 7996 5136
7977 17441 1309
7978 14913 2114
7978 26076 1139
7979 28295 3221
7980 25127 5292
7980 44982 2665
7981 47052 4441
7982 19514 7476
7982 24777 4122
7982 25063 674
7983 25569 5535
7983 28042 7417
7983 38038 7530
7983 46066 8006
7984 28211 602
7984 30708 920
7985 21309 3579
7985 28927 5744
7985 47928 4879
7986 31664 6339
7986 43127 3747
7987 44119 3305
7988 18420 7023
7988 19397 2084
7989 21295 811
7989 36957 2266
7991 29069 3983
7992 24999 2798
7992 31595 5609
7993 16786 5395
7993 44938 676
7994 30628 7373
7994 40527 1135
7995 38040 305
7995 44840 6359
7996 8007 8516
7996 17291 1755
7997 31604 5736
7997 44974 9000
7998 14207 6654
7998 39781 4344
8000 19792 4584
8000 28420 6684
8000 37043 156
8000 41288 6885
8001 13457 9468
8001 47129 7732
8002 20104 7826
8002 27551 6550
8002 29970 8131
8003 33122 464
8003 36717 6095
8004 15849 1136
8004 29123 9666
8004 43090 3449
8005 17299 1623
8005 20916 5010
8005 31399 2222
8005 38196 1335
8005 40232 679
8005 45080 7443
8006 9608 1581
8006 19606 3607
8006 27953 1321
8006 28751 879
8006 46152 6558
8007 8021 5999
8008 10694 16
8008 17225 2115
8008 33381 1083
8009 34794 9603
8009 45239 1424
8010 41769 6767
8011 38942 7283
8012 31579 2795
8012 33529 6061
8013 23035 1721
8013 29703 102
8013 31547 1659
8013 42577 6031
8015 31005 5601
8015 42968 8328
8015 48801 5146
8016 10153 803
8016 29099 8876
8016 35691 7385
8017 23887 5686
8018 45620 8112
8019 34274 3647
8019 36955 6064
8019 37435 1733
8020 20239 7531
8021 8036 2968
8021 16957 4654
8022 10002 4989
8022 29527 2181
8022 39014 4442
8023 19831 7725
8023 27643 685
8024 14973 432
8024 37843 1678
8025 28792 6533
8025 39009 1569
8025 40967 7254
8026 9822 4805
8028 21439 4301
8029 31454 6511
8029 37429 7460
8031 12485 9445
8031 13870 8938
8031 29174 7490
8031 34735 4542
8031 44687 3275
8032 20994 3709
8032 24757 6152
8032 30035 1454
8032 35049 3762
8032 46748 2381
8033 22979 7739
8033 31753 6605
8033 47558 7130
8034 26792 4926
8034 35129 1603
8035 28702 1391
8035 47556 3639
8035 48595 7766
8036 8041 6059
8037 14609 7023
8038 12021 215
8039 31402 4885
8039 32958 1165
8039 41198 4261
8039 49062 9654
8040 32524 8998
8040 33522 1155
8040 47657 490
8041 8101 4814
8042 45971 6852
8043 16753 3921
8043 26413 1074
8043 30878 4225
8043 34188 4983
8043 40701 8032
8043 45584 3701
8044 14308 2633
8044 32140 3237
8044 34506 2867
8044 42506 2274
8045 28168 1525
8047 8898 6281
8047 9605 6591
8047 21536 1077
8047 32700 3566
8047 47679 1561
8048 15602 9189
8048 18453 9720
8048 31608 2598
8048 34826 8944
8049 19516 5675
8049 39435 6341
8049 40649 5921
8049 44105 122
8050 11580 1150
8050 34194 2439
8050 37807 2142
8050 39149 4252
8051 31074 1890
8051 42803 7121
8052 31391 7528
8053 36435 2320
8054 11913 4410
8054 46924 5760
8055 21646 5010
8055 25693 9377
8055 33187 6505
8056 45899 693
8057 34941 7788
8057 49549 5207
8058 9396 6924
8058 33871 8272
8058 43736 2881
8059 37862 6811
8060 36650 138
8061 11285 4919
8061 19083 146
8061 30505 8875
8062 20606 5577
8062 27295 3609
8063 19017 6915
8063 28117 1572
8063 30687 7757
8064 8840 3436
8064 28019 3397
8064 28054 6718
8064 47458 5314
8065 9796 4048
8065 17893 7617
8065 43532 7754
8066 8524 5953
8067 25351 9014
8067 30914 63
8068 37038 7961
8068 46574 3001
8068 49571 4471
8069 15977 9341
8069 17665 5884
8069 23958 4553
8070 25027 3567
8073 33330 5412
8073 41614 2013
8074 14048 3321
8074 17076 6461
8074 32939 7618
8075 20838 4657
8075 21924 8139
8076 16186 9662
8076 47868 213
8077 24491 5465
8078 22831 210
8078 25430 5812
8078 32890 7947
8078 42857 8385
8079 8777 7140
8079 21989 4314
8079 23753 3979
8079 28405 2925
8079 40118 9246
8079 45800 8405
8079 48916 1948
8080 27675 5755
8082 9227 1875
8082 10679 5869
8082 18490 6431
8082 30355 5991
8083 22376 8364
8083 27041 3022
8083 39202 9808
8084 19082 1408
8084 33134 6604
8084 40918 1661
8084 47683 3383
8085 22490 812
8085 26051 9538
8085 33433 2408
8086 40686 7243
8086 48065 2292
8087 21036 3607
8088 24672 289
8088 33351 4246
8089 18124 7944
8089 20800 1214
8090 11933 7745
8090 34824 9671
8090 34880 1520
8091 13427 9192
8091 26445 3047
8091 28057 5462
8092 24077 9353
8094 13788 6911
8094 33948 9252
8096 19283 7059
8096 19440 4819
8096 24234 2520
8096 31735 7546
8097 27262 5354
8097 28197 5460
8098 20702 7289
8098 24774 1501
8098 47054 7438
8099 21900 102
8100 37284 887
8100 46152 3400
8101 8102 1942
8102 8108 1071
8102 37036 5715
8103 10325 1996
8103 14582 6419
8103 24943 909
8103 34466 4974
8103 43515 1335
8104 39239 8664
8104 40502 4251
8105 21029 7600
8105 30564 1858
8105 33170 6426
8105 33404 5662
8105 49825 2975
8106 24447 510
8106 40398 4842
8107 12713 1932
8107 39267 9322
8108 8116 4826
8109 27534 6442
8110 39591 9941
8111 13750 8605
8111 21893 7801
8111 29601 1300
8111 44387 494
8112 10667 1611
8112 28106 5514
8112 33679 9292
8112 44440 9489
8112 47129 2405
8113 10097 5992
8113 18100 245
8113 27286 1802
8114 14631 9552
8114 49828 5518
8115 19170 3074
8116 8118 4037
8117 17383 9676
8117 19777 214
8118 8136 2987
8119 15035 7500
8119 31666 2375
8120 31047 3171
8120 41553 8647
8121 28770 4309
8121 36200 2657
8121 38069 78
8121 41177 820
8122 16121 1050
8122 37958 2779
8123 12892 4729
8123 31634 8784
8123 48817 6849
8124 10935 4905
8125 14587 1223
8125 43529 6888
8126 18182 4654
8126 23742 5636
8127 18628 7459
8127 21526 3876
8127 34375 657
8128 20138 1772
8128 45848 5914
8128 48092 8301
8130 16861 979
8130 39700 9012
8132 9050 7637
8133 42493 1753
8133 44014 5550
8134 16359 8965
8134 35724 4963
8134 43058 566
8135 35217 2361
8135 35594 7472
8135 35872 4337
8136 8137 4611
8137 8159 877
8138 8693 8374
8138 12859 6022
8138 19034 1537
8138 44420 2559
8139 15381 9319
8139 17279 9842
8139 25046 8514
8139 42558 6156
8139 45457 7076
8140 42213 704
8141 21106 9183
8141 23012 4266
8141 27230 4062
8141 42044 7437
8141 42296 1583
8141 43564 4771
8141 44317 4289
8142 10516 640
8142 40773 5339
8143 16289 7731
8144 45179 7155
8146 48604 9744
8147 20475 4182
8147 36971 9033
8148 14706 719
8148 41848 984
8148 42758 833
8148 48714 7517
8149 18411 2648
8149 19880 8839
8149 19930 3743
8149 34750 8203
8150 9452 4730
8150 37015 5617
8150 38789 1774
8151 12761 4797
8151 44388 3854
8152 10650 6577
8153 41040 7745
8154 13260 626
8155 10131 11
8156 8336 7378
8156 22598 1461
8156 34914 7506
8157 19203 7859
8157 22408 5956
8157 26793 3927
8157 28738 7213
8157 47898 3116
8158 30871 4346
8159 8172 7633
8160 10141 6584
8161 11029 6962
8161 39614 6355
8162 15198 5061
8162 17656 3328
8162 33718 3886
8163 10969 8922
8164 26114 413
8165 10667 9177
8165 13870 818
8165 26761 7611
8165 47065 3882
8166 9699 5979
8166 37282 5872
8167 25317 9387
8167 38724 345
8167 45916 9978
8168 38789 9580
8169 37341 8693
8170 13049 6380
8171 11145 8378
8171 48709 4270
8172 8181 2438
8173 30754 153
8174 17843 5422
8174 36609 7431
8174 36812 7160
8174 44744 8605
8175 8690 1189
8175 21165 1548
8176 30754 9569
8176 34953 9459
8177 25065 5474
8177 41498 1856
8177 41616 4150
8178 20458 6280
8179 35486 381
8179 38571 2623
8179 40832 3238
8180 45203 7981
8181 8186 8742
8182 20944 8948
8182 46601 7426
8183 23111 6589
8184 28912 4240
8185 9913 7455
8185 32143 7113
8185 32967 1753
8185 46420 8436
8186 8207 6312
8187 16114 9139
8187 18049 5440
8187 27596 3754
8188 20207 8051
8188 38083 7424
